A, iteration number, da_distance, objective_energy, objective_energy_unperturbed, column_constraint_energy, row_constraint_energy
440.24427374203015,10000000,1383,4183.0,1383.0,0.0,0.0
440.24427374203015,10000000,1412,4210.0,1412.0,0.0,0.0
440.24427374203015,10000000,1422,4223.0,1422.0,0.0,0.0
440.24427374203015,10000000,1428,4226.0,1428.0,0.0,0.0
440.24427374203015,10000000,1428,4228.0,1428.0,0.0,0.0
440.24427374203015,10000000,1428,4229.0,1428.0,0.0,0.0
440.24427374203015,10000000,1433,4233.0,1433.0,0.0,0.0
440.24427374203015,10000000,1450,4250.0,1450.0,0.0,0.0
440.24427374203015,10000000,1458,4260.0,1458.0,0.0,0.0
440.24427374203015,10000000,1460,4261.0,1460.0,0.0,0.0
440.24427374203015,10000000,1458,4261.0,1458.0,0.0,0.0
440.24427374203015,10000000,1464,4263.0,1464.0,0.0,0.0
440.24427374203015,10000000,1467,4266.0,1467.0,0.0,0.0
440.24427374203015,10000000,1470,4268.0,1470.0,0.0,0.0
440.24427374203015,10000000,1470,4269.0,1470.0,0.0,0.0
440.24427374203015,10000000,1472,4272.0,1472.0,0.0,0.0
440.24427374203015,10000000,1473,4272.0,1473.0,0.0,0.0
440.24427374203015,10000000,1484,4282.0,1484.0,0.0,0.0
440.24427374203015,10000000,1483,4283.0,1483.0,0.0,0.0
440.24427374203015,10000000,1486,4285.0,1486.0,0.0,0.0
440.24427374203015,10000000,1489,4288.0,1489.0,0.0,0.0
440.24427374203015,10000000,1492,4290.0,1492.0,0.0,0.0
440.24427374203015,10000000,1493,4295.0,1493.0,0.0,0.0
440.24427374203015,10000000,1495,4296.0,1495.0,0.0,0.0
440.24427374203015,10000000,1496,4296.0,1496.0,0.0,0.0
440.24427374203015,10000000,1497,4297.0,1497.0,0.0,0.0
440.24427374203015,10000000,1499,4299.0,1499.0,0.0,0.0
440.24427374203015,10000000,1500,4300.0,1500.0,0.0,0.0
440.24427374203015,10000000,1505,4302.0,1505.0,0.0,0.0
440.24427374203015,10000000,1504,4303.0,1504.0,0.0,0.0
440.24427374203015,10000000,1507,4310.0,1507.0,0.0,0.0
440.24427374203015,10000000,1513,4313.0,1513.0,0.0,0.0
440.24427374203015,10000000,1518,4319.0,1518.0,0.0,0.0
440.24427374203015,10000000,1519,4320.0,1519.0,0.0,0.0
440.24427374203015,10000000,1521,4322.0,1521.0,0.0,0.0
440.24427374203015,10000000,1525,4323.0,1525.0,0.0,0.0
440.24427374203015,10000000,1526,4325.0,1526.0,0.0,0.0
440.24427374203015,10000000,1527,4326.0,1527.0,0.0,0.0
440.24427374203015,10000000,1528,4326.0,1528.0,0.0,0.0
440.24427374203015,10000000,1531,4329.0,1531.0,0.0,0.0
440.24427374203015,10000000,1532,4331.0,1532.0,0.0,0.0
440.24427374203015,10000000,1533,4333.0,1533.0,0.0,0.0
440.24427374203015,10000000,1535,4333.0,1535.0,0.0,0.0
440.24427374203015,10000000,1537,4335.0,1537.0,0.0,0.0
440.24427374203015,10000000,1540,4339.0,1540.0,0.0,0.0
440.24427374203015,10000000,1539,4340.0,1539.0,0.0,0.0
440.24427374203015,10000000,1542,4341.0,1542.0,0.0,0.0
440.24427374203015,10000000,1543,4342.0,1543.0,0.0,0.0
440.24427374203015,10000000,1543,4342.0,1543.0,0.0,0.0
440.24427374203015,10000000,1544,4343.0,1544.0,0.0,0.0
440.24427374203015,10000000,1543,4343.0,1543.0,0.0,0.0
440.24427374203015,10000000,1544,4344.0,1544.0,0.0,0.0
440.24427374203015,10000000,1543,4344.0,1543.0,0.0,0.0
440.24427374203015,10000000,1543,4345.0,1543.0,0.0,0.0
440.24427374203015,10000000,1547,4347.0,1547.0,0.0,0.0
440.24427374203015,10000000,1550,4349.0,1550.0,0.0,0.0
440.24427374203015,10000000,1551,4351.0,1551.0,0.0,0.0
440.24427374203015,10000000,1554,4353.0,1554.0,0.0,0.0
440.24427374203015,10000000,1556,4355.0,1556.0,0.0,0.0
440.24427374203015,10000000,1558,4356.0,1558.0,0.0,0.0
440.24427374203015,10000000,1560,4359.0,1560.0,0.0,0.0
440.24427374203015,10000000,1562,4361.0,1562.0,0.0,0.0
440.24427374203015,10000000,1561,4361.0,1561.0,0.0,0.0
440.24427374203015,10000000,1563,4362.0,1563.0,0.0,0.0
440.24427374203015,10000000,1565,4362.0,1565.0,0.0,0.0
440.24427374203015,10000000,1565,4362.0,1565.0,0.0,0.0
440.24427374203015,10000000,1563,4362.0,1563.0,0.0,0.0
440.24427374203015,10000000,1565,4364.0,1565.0,0.0,0.0
440.24427374203015,10000000,1565,4365.0,1565.0,0.0,0.0
440.24427374203015,10000000,1571,4368.0,1571.0,0.0,0.0
440.24427374203015,10000000,1569,4370.0,1569.0,0.0,0.0
440.24427374203015,10000000,1573,4372.0,1573.0,0.0,0.0
440.24427374203015,10000000,1574,4373.0,1574.0,0.0,0.0
440.24427374203015,10000000,1575,4373.0,1575.0,0.0,0.0
440.24427374203015,10000000,1572,4374.0,1572.0,0.0,0.0
440.24427374203015,10000000,1572,4375.0,1572.0,0.0,0.0
440.24427374203015,10000000,1576,4376.0,1576.0,0.0,0.0
440.24427374203015,10000000,1579,4376.0,1579.0,0.0,0.0
440.24427374203015,10000000,1575,4377.0,1575.0,0.0,0.0
440.24427374203015,10000000,1578,4378.0,1578.0,0.0,0.0
440.24427374203015,10000000,1579,4379.0,1579.0,0.0,0.0
440.24427374203015,10000000,1578,4379.0,1578.0,0.0,0.0
440.24427374203015,10000000,1582,4382.0,1582.0,0.0,0.0
440.24427374203015,10000000,1583,4382.0,1583.0,0.0,0.0
440.24427374203015,10000000,1583,4382.0,1583.0,0.0,0.0
440.24427374203015,10000000,1581,4382.0,1581.0,0.0,0.0
440.24427374203015,10000000,1582,4382.0,1582.0,0.0,0.0
440.24427374203015,10000000,1581,4383.0,1581.0,0.0,0.0
440.24427374203015,10000000,1586,4385.0,1586.0,0.0,0.0
440.24427374203015,10000000,1586,4385.0,1586.0,0.0,0.0
440.24427374203015,10000000,1588,4386.0,1588.0,0.0,0.0
440.24427374203015,10000000,1592,4391.0,1592.0,0.0,0.0
440.24427374203015,10000000,1593,4393.0,1593.0,0.0,0.0
440.24427374203015,10000000,1593,4394.0,1593.0,0.0,0.0
440.24427374203015,10000000,1598,4396.0,1598.0,0.0,0.0
440.24427374203015,10000000,1597,4397.0,1597.0,0.0,0.0
440.24427374203015,10000000,1605,4401.0,1605.0,0.0,0.0
440.24427374203015,10000000,1602,4402.0,1602.0,0.0,0.0
440.24427374203015,10000000,1601,4402.0,1601.0,0.0,0.0
440.24427374203015,10000000,1601,4403.0,1601.0,0.0,0.0
440.24427374203015,10000000,1605,4404.0,1605.0,0.0,0.0
440.24427374203015,10000000,1603,4404.0,1603.0,0.0,0.0
440.24427374203015,10000000,1606,4405.0,1606.0,0.0,0.0
440.24427374203015,10000000,1604,4406.0,1604.0,0.0,0.0
440.24427374203015,10000000,1609,4407.0,1609.0,0.0,0.0
440.24427374203015,10000000,1607,4407.0,1607.0,0.0,0.0
440.24427374203015,10000000,1610,4408.0,1610.0,0.0,0.0
440.24427374203015,10000000,1608,4408.0,1608.0,0.0,0.0
440.24427374203015,10000000,1609,4408.0,1609.0,0.0,0.0
440.24427374203015,10000000,1611,4409.0,1611.0,0.0,0.0
440.24427374203015,10000000,1606,4410.0,1606.0,0.0,0.0
440.24427374203015,10000000,1607,4410.0,1607.0,0.0,0.0
440.24427374203015,10000000,1614,4414.0,1614.0,0.0,0.0
440.24427374203015,10000000,1620,4421.0,1620.0,0.0,0.0
440.24427374203015,10000000,1622,4422.0,1622.0,0.0,0.0
440.24427374203015,10000000,1624,4423.0,1624.0,0.0,0.0
440.24427374203015,10000000,1624,4424.0,1624.0,0.0,0.0
440.24427374203015,10000000,1625,4426.0,1625.0,0.0,0.0
440.24427374203015,10000000,1624,4427.0,1624.0,0.0,0.0
440.24427374203015,10000000,1628,4430.0,1628.0,0.0,0.0
440.24427374203015,10000000,1635,4433.0,1635.0,0.0,0.0
440.24427374203015,10000000,1643,4443.0,1643.0,0.0,0.0
440.24427374203015,10000000,1647,4445.0,1647.0,0.0,0.0
440.24427374203015,10000000,1648,4447.0,1648.0,0.0,0.0
440.24427374203015,10000000,1646,4448.0,1646.0,0.0,0.0
440.24427374203015,10000000,1648,4448.0,1648.0,0.0,0.0
440.24427374203015,10000000,1648,4450.0,1648.0,0.0,0.0
440.24427374203015,10000000,1658,4458.0,1658.0,0.0,0.0
310.22708898528833,10000000,1236,4034.0,1236.0,0.0,0.0
310.22708898528833,10000000,1257,4057.0,1257.0,0.0,0.0
310.22708898528833,10000000,1259,4060.0,1259.0,0.0,0.0
310.22708898528833,10000000,1271,4071.0,1271.0,0.0,0.0
310.22708898528833,10000000,1279,4077.0,1279.0,0.0,0.0
310.22708898528833,10000000,1280,4079.0,1280.0,0.0,0.0
310.22708898528833,10000000,1295,4094.0,1295.0,0.0,0.0
310.22708898528833,10000000,1297,4096.0,1297.0,0.0,0.0
310.22708898528833,10000000,1299,4098.0,1299.0,0.0,0.0
310.22708898528833,10000000,1300,4098.0,1300.0,0.0,0.0
310.22708898528833,10000000,1298,4099.0,1298.0,0.0,0.0
310.22708898528833,10000000,1303,4103.0,1303.0,0.0,0.0
310.22708898528833,10000000,1304,4104.0,1304.0,0.0,0.0
310.22708898528833,10000000,1303,4104.0,1303.0,0.0,0.0
310.22708898528833,10000000,1306,4107.0,1306.0,0.0,0.0
310.22708898528833,10000000,1310,4109.0,1310.0,0.0,0.0
310.22708898528833,10000000,1311,4113.0,1311.0,0.0,0.0
310.22708898528833,10000000,1314,4116.0,1314.0,0.0,0.0
310.22708898528833,10000000,1314,4117.0,1314.0,0.0,0.0
310.22708898528833,10000000,1319,4119.0,1319.0,0.0,0.0
310.22708898528833,10000000,1319,4121.0,1319.0,0.0,0.0
310.22708898528833,10000000,1324,4123.0,1324.0,0.0,0.0
310.22708898528833,10000000,1324,4123.0,1324.0,0.0,0.0
310.22708898528833,10000000,1326,4126.0,1326.0,0.0,0.0
310.22708898528833,10000000,1326,4126.0,1326.0,0.0,0.0
310.22708898528833,10000000,1324,4127.0,1324.0,0.0,0.0
310.22708898528833,10000000,1326,4127.0,1326.0,0.0,0.0
310.22708898528833,10000000,1330,4129.0,1330.0,0.0,0.0
310.22708898528833,10000000,1329,4130.0,1329.0,0.0,0.0
310.22708898528833,10000000,1331,4133.0,1331.0,0.0,0.0
310.22708898528833,10000000,1334,4133.0,1334.0,0.0,0.0
310.22708898528833,10000000,1335,4135.0,1335.0,0.0,0.0
310.22708898528833,10000000,1336,4135.0,1336.0,0.0,0.0
310.22708898528833,10000000,1336,4139.0,1336.0,0.0,0.0
310.22708898528833,10000000,1340,4139.0,1340.0,0.0,0.0
310.22708898528833,10000000,1339,4140.0,1339.0,0.0,0.0
310.22708898528833,10000000,1339,4141.0,1339.0,0.0,0.0
310.22708898528833,10000000,1345,4145.0,1345.0,0.0,0.0
310.22708898528833,10000000,1347,4145.0,1347.0,0.0,0.0
310.22708898528833,10000000,1348,4146.0,1348.0,0.0,0.0
310.22708898528833,10000000,1346,4147.0,1346.0,0.0,0.0
310.22708898528833,10000000,1345,4148.0,1345.0,0.0,0.0
310.22708898528833,10000000,1347,4148.0,1347.0,0.0,0.0
310.22708898528833,10000000,1347,4149.0,1347.0,0.0,0.0
310.22708898528833,10000000,1349,4149.0,1349.0,0.0,0.0
310.22708898528833,10000000,1347,4150.0,1347.0,0.0,0.0
310.22708898528833,10000000,1350,4150.0,1350.0,0.0,0.0
310.22708898528833,10000000,1350,4151.0,1350.0,0.0,0.0
310.22708898528833,10000000,1353,4152.0,1353.0,0.0,0.0
310.22708898528833,10000000,1351,4153.0,1351.0,0.0,0.0
310.22708898528833,10000000,1354,4153.0,1354.0,0.0,0.0
310.22708898528833,10000000,1354,4153.0,1354.0,0.0,0.0
310.22708898528833,10000000,1351,4154.0,1351.0,0.0,0.0
310.22708898528833,10000000,1357,4154.0,1357.0,0.0,0.0
310.22708898528833,10000000,1355,4155.0,1355.0,0.0,0.0
