A,iterationnumber,da_distance,objective_energy,objective_energy_unperturbed,column_constraint_energy,row_constraint_energy
49.64876634922564,100000000.0,242.7959597420376,242.7959597420376,173.81080423561022,0.0,0.0
49.64876634922564,100000000.0,245.15718019437617,245.15718019437617,176.17202468794875,0.0,0.0
49.64876634922564,100000000.0,245.23397731575716,245.23397731575716,176.24882180932983,0.0,0.0
49.64876634922564,100000000.0,246.81854176676785,246.81854176676785,177.83338626034038,0.0,0.0
49.64876634922564,100000000.0,246.92525360990567,246.92525360990567,177.9400981034782,0.0,0.0
49.64876634922564,100000000.0,246.95335170095552,246.95335170095552,177.9681961945281,0.0,0.0
49.64876634922564,100000000.0,249.39505125768278,249.39505125768278,180.40989575125533,0.0,0.0
49.64876634922564,100000000.0,250.1512550127806,250.1512550127806,181.1660995063532,0.0,0.0
49.64876634922564,100000000.0,250.9398380432811,250.9398380432811,181.95468253685385,0.0,0.0
49.64876634922564,100000000.0,250.9985029164805,250.9985029164805,182.01334741005311,0.0,0.0
49.64876634922564,100000000.0,251.38411711489272,251.38411711489272,182.3989616084653,0.0,0.0
49.64876634922564,100000000.0,252.48067706764948,252.48067706764948,183.4955215612221,0.0,0.0
49.64876634922564,100000000.0,252.86758627483624,252.86758627483624,183.88243076840882,0.0,0.0
49.64876634922564,100000000.0,253.6400486717862,253.6400486717862,184.65489316535886,0.0,0.0
49.64876634922564,100000000.0,253.67172739498108,253.67172739498108,184.68657188855366,0.0,0.0
49.64876634922564,100000000.0,253.83303763100503,253.83303763100503,184.8478821245776,0.0,0.0
49.64876634922564,100000000.0,254.0513736544877,254.0513736544877,185.06621814806033,0.0,0.0
49.64876634922564,100000000.0,254.1535890339327,254.1535890339327,185.16843352750527,0.0,0.0
49.64876634922564,100000000.0,254.4110616897877,254.4110616897877,185.42590618336033,0.0,0.0
49.64876634922564,100000000.0,254.5683331702333,254.5683331702333,185.58317766380603,0.0,0.0
49.64876634922564,100000000.0,255.01115398077667,255.01115398077667,186.02599847434928,0.0,0.0
49.64876634922564,100000000.0,255.61436747521918,255.61436747521918,186.62921196879176,0.0,0.0
49.64876634922564,100000000.0,256.7728638890849,256.7728638890849,187.7877083826576,0.0,0.0
49.64876634922564,100000000.0,257.3699051462458,257.3699051462458,188.38474963981835,0.0,0.0
49.64876634922564,100000000.0,257.4092936445688,257.4092936445688,188.42413813814147,0.0,0.0
49.64876634922564,100000000.0,257.4482215409015,257.4482215409015,188.46306603447408,0.0,0.0
49.64876634922564,100000000.0,257.56036801646474,257.56036801646474,188.57521251003735,0.0,0.0
49.64876634922564,100000000.0,258.3471249859484,258.3471249859484,189.36196947952118,0.0,0.0
49.64876634922564,100000000.0,258.832700282165,258.832700282165,189.84754477573756,0.0,0.0
49.64876634922564,100000000.0,259.2711434339971,259.2711434339971,190.28598792756975,0.0,0.0
49.64876634922564,100000000.0,259.3411653836861,259.3411653836861,190.3560098772588,0.0,0.0
49.64876634922564,100000000.0,259.8489141408963,259.8489141408963,190.86375863446884,0.0,0.0
49.64876634922564,100000000.0,259.93054865402667,259.93054865402667,190.94539314759936,0.0,0.0
49.64876634922564,100000000.0,260.1784874101002,260.1784874101002,191.193331903673,0.0,0.0
49.64876634922564,100000000.0,260.42977713925865,260.42977713925865,191.44462163283126,0.0,0.0
49.64876634922564,100000000.0,260.7120296960441,260.7120296960441,191.72687418961678,0.0,0.0
49.64876634922564,100000000.0,260.8210298709372,260.8210298709372,191.83587436450986,0.0,0.0
49.64876634922564,100000000.0,261.39082462205596,261.39082462205596,192.4056691156285,0.0,0.0
49.64876634922564,100000000.0,261.43961703401044,261.43961703401044,192.45446152758296,0.0,0.0
49.64876634922564,100000000.0,261.5472714199135,261.5472714199135,192.56211591348614,0.0,0.0
49.64876634922564,100000000.0,261.56453921451265,261.56453921451265,192.57938370808543,0.0,0.0
49.64876634922564,100000000.0,261.76931154895135,261.76931154895135,192.78415604252402,0.0,0.0
49.64876634922564,100000000.0,261.98511515602223,261.98511515602223,192.9999596495949,0.0,0.0
49.64876634922564,100000000.0,262.0738166891996,262.0738166891996,193.0886611827723,0.0,0.0
49.64876634922564,100000000.0,262.11236980950946,262.11236980950946,193.12721430308218,0.0,0.0
49.64876634922564,100000000.0,262.2686299554213,262.2686299554213,193.28347444899399,0.0,0.0
49.64876634922564,100000000.0,262.3797304562553,262.3797304562553,193.3945749498279,0.0,0.0
49.64876634922564,100000000.0,262.3917940854984,262.3917940854984,193.40663857907103,0.0,0.0
49.64876634922564,100000000.0,262.4373932596873,262.4373932596873,193.45223775326,0.0,0.0
49.64876634922564,100000000.0,262.7598158363257,262.7598158363257,193.7746603298984,0.0,0.0
49.64876634922564,100000000.0,262.964419932501,262.964419932501,193.9792644260735,0.0,0.0
49.64876634922564,100000000.0,263.01897899625516,263.01897899625516,194.0338234898277,0.0,0.0
49.64876634922564,100000000.0,263.1819746387851,263.1819746387851,194.19681913235775,0.0,0.0
49.64876634922564,100000000.0,263.1986474737251,263.1986474737251,194.21349196729767,0.0,0.0
49.64876634922564,100000000.0,263.22838321557265,263.22838321557265,194.2432277091454,0.0,0.0
49.64876634922564,100000000.0,263.2747316729844,263.2747316729844,194.289576166557,0.0,0.0
49.64876634922564,100000000.0,264.0009696950394,264.0009696950394,195.01581418861207,0.0,0.0
49.64876634922564,100000000.0,264.5059186249751,264.5059186249751,195.52076311854765,0.0,0.0
49.64876634922564,100000000.0,264.81189687893465,264.81189687893465,195.8267413725072,0.0,0.0
49.64876634922564,100000000.0,264.9322029831101,264.9322029831101,195.94704747668263,0.0,0.0
49.64876634922564,100000000.0,264.9617787220289,264.9617787220289,195.97662321560145,0.0,0.0
49.64876634922564,100000000.0,265.0034546648727,265.0034546648727,196.0182991584454,0.0,0.0
49.64876634922564,100000000.0,265.0754006450397,265.0754006450397,196.09024513861237,0.0,0.0
49.64876634922564,100000000.0,265.13906432003336,265.13906432003336,196.15390881360594,0.0,0.0
49.64876634922564,100000000.0,265.53542624964405,265.53542624964405,196.5502707432167,0.0,0.0
49.64876634922564,100000000.0,266.1029882485074,266.1029882485074,197.1178327420799,0.0,0.0
49.64876634922564,100000000.0,266.1184798240816,266.1184798240816,197.1333243176543,0.0,0.0
49.64876634922564,100000000.0,266.3357663009274,266.3357663009274,197.3506107945,0.0,0.0
49.64876634922564,100000000.0,266.3482133400816,266.3482133400816,197.36305783365418,0.0,0.0
49.64876634922564,100000000.0,266.8842611412215,266.8842611412215,197.89910563479413,0.0,0.0
49.64876634922564,100000000.0,267.1775795785804,267.1775795785804,198.19242407215302,0.0,0.0
49.64876634922564,100000000.0,267.3057512958409,267.3057512958409,198.32059578941355,0.0,0.0
49.64876634922564,100000000.0,267.5353435621262,267.5353435621262,198.55018805569895,0.0,0.0
49.64876634922564,100000000.0,267.67221894595605,267.67221894595605,198.6870634395286,0.0,0.0
49.64876634922564,100000000.0,267.8206935919464,267.8206935919464,198.83553808551892,0.0,0.0
49.64876634922564,100000000.0,267.88495506813956,267.88495506813956,198.89979956171211,0.0,0.0
49.64876634922564,100000000.0,268.03293918186506,268.03293918186506,199.0477836754376,0.0,0.0
49.64876634922564,100000000.0,268.08469002240054,268.08469002240054,199.09953451597303,0.0,0.0
49.64876634922564,100000000.0,268.17974315351034,268.17974315351034,199.19458764708307,0.0,0.0
49.64876634922564,100000000.0,268.4049480854635,268.4049480854635,199.41979257903617,0.0,0.0
49.64876634922564,100000000.0,268.5678336522415,268.5678336522415,199.58267814581424,0.0,0.0
49.64876634922564,100000000.0,268.64965067004727,268.64965067004727,199.66449516361988,0.0,0.0
49.64876634922564,100000000.0,268.8112583748978,268.8112583748978,199.8261028684705,0.0,0.0
49.64876634922564,100000000.0,268.8156027132878,268.8156027132878,199.83044720686033,0.0,0.0
