A,iterationnumber,da_distance,objective_energy,objective_energy_unperturbed,column_constraint_energy,row_constraint_energy
55.226805085936306,100000000.0,486.1703212761835,486.1703212761834,221.5434712595621,0.0,0.0
55.226805085936306,100000000.0,487.99198344105736,487.9919834410574,223.36513342443607,0.0,0.0
55.226805085936306,100000000.0,490.08109756515415,490.0810975651542,225.4542475485328,0.0,0.0
55.226805085936306,100000000.0,490.12927393544095,490.12927393544095,225.5024239188197,0.0,0.0
55.226805085936306,100000000.0,490.3761525366253,490.3761525366253,225.74930252000405,0.0,0.0
55.226805085936306,100000000.0,490.5280931521137,490.5280931521137,225.90124313549234,0.0,0.0
55.226805085936306,100000000.0,494.18916123865233,494.18916123865245,229.56231122203113,0.0,0.0
55.226805085936306,100000000.0,497.31188328324777,497.3118832832477,232.68503326662656,0.0,0.0
55.226805085936306,100000000.0,497.61224270017294,497.6122427001729,232.9853926835517,0.0,0.0
55.226805085936306,100000000.0,498.408933929327,498.40893392932696,233.78208391270567,0.0,0.0
55.226805085936306,100000000.0,498.60433897307723,498.60433897307735,233.9774889564561,0.0,0.0
55.226805085936306,100000000.0,499.1706368355084,499.17063683550833,234.5437868188871,0.0,0.0
55.226805085936306,100000000.0,499.6256826462636,499.6256826462636,234.99883262964224,0.0,0.0
55.226805085936306,100000000.0,499.63427735370925,499.6342773537092,235.007427337088,0.0,0.0
55.226805085936306,100000000.0,499.8655945228458,499.8655945228458,235.2387445062245,0.0,0.0
55.226805085936306,100000000.0,500.8507980375698,500.8507980375698,236.22394802094857,0.0,0.0
55.226805085936306,100000000.0,500.904288457359,500.90428845735903,236.2774384407377,0.0,0.0
55.226805085936306,100000000.0,501.3235398000799,501.32353980007986,236.69668978345854,0.0,0.0
55.226805085936306,100000000.0,501.4376202705807,501.43762027058074,236.8107702539594,0.0,0.0
55.226805085936306,100000000.0,501.7078009350269,501.70780093502697,237.0809509184057,0.0,0.0
55.226805085936306,100000000.0,502.10898445875085,502.10898445875085,237.48213444212962,0.0,0.0
55.226805085936306,100000000.0,502.14305218613936,502.14305218613924,237.51620216951798,0.0,0.0
55.226805085936306,100000000.0,502.90236101899785,502.9023610189979,238.27551100237648,0.0,0.0
55.226805085936306,100000000.0,503.3257304516321,503.32573045163207,238.69888043501078,0.0,0.0
55.226805085936306,100000000.0,503.3443704439303,503.3443704439303,238.71752042730904,0.0,0.0
55.226805085936306,100000000.0,503.49978679854837,503.4997867985485,238.87293678192714,0.0,0.0
55.226805085936306,100000000.0,503.56385780476586,503.563857804766,238.93700778814468,0.0,0.0
55.226805085936306,100000000.0,503.6562113177397,503.65621131773963,239.02936130111843,0.0,0.0
55.226805085936306,100000000.0,503.90703522964003,503.90703522964,239.28018521301874,0.0,0.0
55.226805085936306,100000000.0,503.9420821991843,503.9420821991842,239.31523218256297,0.0,0.0
55.226805085936306,100000000.0,504.0054244847304,504.0054244847303,239.37857446810912,0.0,0.0
55.226805085936306,100000000.0,504.1699073013432,504.16990730134324,239.54305728472187,0.0,0.0
55.226805085936306,100000000.0,504.31599345401276,504.31599345401276,239.68914343739144,0.0,0.0
55.226805085936306,100000000.0,504.7545450297178,504.7545450297178,240.12769501309648,0.0,0.0
55.226805085936306,100000000.0,505.2423223179701,505.2423223179702,240.61547230134883,0.0,0.0
55.226805085936306,100000000.0,505.25449836558107,505.25449836558107,240.62764834895984,0.0,0.0
55.226805085936306,100000000.0,505.2706666065724,505.27066660657243,240.64381658995114,0.0,0.0
55.226805085936306,100000000.0,505.46041267439244,505.46041267439216,240.83356265777098,0.0,0.0
55.226805085936306,100000000.0,505.6731317700373,505.67313177003723,241.04628175341603,0.0,0.0
55.226805085936306,100000000.0,505.96383368770665,505.9638336877066,241.33698367108533,0.0,0.0
55.226805085936306,100000000.0,506.85706960395225,506.85706960395225,242.23021958733094,0.0,0.0
55.226805085936306,100000000.0,507.1958610784068,507.1958610784067,242.5690110617855,0.0,0.0
55.226805085936306,100000000.0,507.2184363483134,507.2184363483134,242.59158633169213,0.0,0.0
55.226805085936306,100000000.0,507.29765974113576,507.2976597411358,242.6708097245145,0.0,0.0
55.226805085936306,100000000.0,507.6393899276077,507.63938992760757,243.01253991098633,0.0,0.0
55.226805085936306,100000000.0,507.72348912523097,507.72348912523097,243.09663910860968,0.0,0.0
55.226805085936306,100000000.0,507.9849858318279,507.9849858318277,243.35813581520657,0.0,0.0
55.226805085936306,100000000.0,507.9911695527608,507.9911695527609,243.36431953613948,0.0,0.0
55.226805085936306,100000000.0,508.3346181072976,508.33461810729756,243.70776809067632,0.0,0.0
55.226805085936306,100000000.0,508.5544164491188,508.5544164491189,243.92756643249757,0.0,0.0
55.226805085936306,100000000.0,508.7538683960442,508.75386839604437,244.12701837942313,0.0,0.0
55.226805085936306,100000000.0,508.77031821405143,508.7703182140514,244.14346819743008,0.0,0.0
55.226805085936306,100000000.0,509.0565076876271,509.0565076876271,244.42965767100586,0.0,0.0
55.226805085936306,100000000.0,509.3061521523675,509.3061521523674,244.67930213574616,0.0,0.0
55.226805085936306,100000000.0,509.42519745890587,509.42519745890587,244.7983474422845,0.0,0.0
55.226805085936306,100000000.0,509.5475498873547,509.54754988735465,244.92069987073336,0.0,0.0
55.226805085936306,100000000.0,509.60744155574264,509.6074415557427,244.98059153912138,0.0,0.0
55.226805085936306,100000000.0,509.6143464611838,509.61434646118386,244.98749644456257,0.0,0.0
55.226805085936306,100000000.0,509.62290628766016,509.62290628766027,244.99605627103898,0.0,0.0
55.226805085936306,100000000.0,509.73387501665957,509.7338750166595,245.1070250000382,0.0,0.0
55.226805085936306,100000000.0,509.7960193176854,509.79601931768536,245.16916930106413,0.0,0.0
55.226805085936306,100000000.0,509.9827363283534,509.98273632835344,245.3558863117322,0.0,0.0
55.226805085936306,100000000.0,510.04088070451087,510.04088070451076,245.41403068788955,0.0,0.0
55.226805085936306,100000000.0,510.3874488425255,510.3874488425255,245.7605988259042,0.0,0.0
55.226805085936306,100000000.0,510.8577216885698,510.8577216885699,246.2308716719485,0.0,0.0
55.226805085936306,100000000.0,510.97789328050317,510.97789328050317,246.35104326388188,0.0,0.0
55.226805085936306,100000000.0,511.12115711604366,511.12115711604355,246.49430709942234,0.0,0.0
55.226805085936306,100000000.0,511.13142801526806,511.13142801526806,246.5045779986468,0.0,0.0
55.226805085936306,100000000.0,511.17464254757687,511.17464254757687,246.54779253095555,0.0,0.0
55.226805085936306,100000000.0,511.17711384346813,511.17711384346825,246.5502638268469,0.0,0.0
55.226805085936306,100000000.0,511.18494067125926,511.18494067125937,246.55809065463802,0.0,0.0
55.226805085936306,100000000.0,511.42425146225276,511.4242514622528,246.7974014456314,0.0,0.0
55.226805085936306,100000000.0,511.55780161657583,511.557801616576,246.93095159995465,0.0,0.0
55.226805085936306,100000000.0,511.8730183205263,511.87301832052634,247.246168303905,0.0,0.0
55.226805085936306,100000000.0,511.88935094275297,511.8893509427531,247.26250092613174,0.0,0.0
55.226805085936306,100000000.0,511.9729456336146,511.97294563361464,247.34609561699324,0.0,0.0
55.226805085936306,100000000.0,511.97925240084135,511.9792524008414,247.35240238422017,0.0,0.0
55.226805085936306,100000000.0,512.0046669661059,512.0046669661059,247.37781694948458,0.0,0.0
55.226805085936306,100000000.0,512.0688046751754,512.0688046751756,247.44195465855407,0.0,0.0
55.226805085936306,100000000.0,512.1637620983362,512.1637620983362,247.53691208171497,0.0,0.0
55.226805085936306,100000000.0,512.1739111009109,512.1739111009109,247.54706108428965,0.0,0.0
55.226805085936306,100000000.0,512.4839587099867,512.4839587099867,247.85710869336552,0.0,0.0
55.226805085936306,100000000.0,512.5176942066814,512.5176942066813,247.8908441900601,0.0,0.0
55.226805085936306,100000000.0,512.5442207981375,512.5442207981374,247.91737078151607,0.0,0.0
55.226805085936306,100000000.0,512.6268110353881,512.6268110353882,247.9999610187668,0.0,0.0
55.226805085936306,100000000.0,512.6499034960827,512.6499034960829,248.0230534794615,0.0,0.0
55.226805085936306,100000000.0,512.7251404425732,512.7251404425732,248.09829042595192,0.0,0.0
55.226805085936306,100000000.0,512.7623199752987,512.7623199752989,248.13546995867756,0.0,0.0
55.226805085936306,100000000.0,512.8117467714643,512.8117467714643,248.18489675484295,0.0,0.0
55.226805085936306,100000000.0,512.8649388496582,512.8649388496581,248.23808883303687,0.0,0.0
55.226805085936306,100000000.0,512.8745705713843,512.8745705713842,248.247720554763,0.0,0.0
55.226805085936306,100000000.0,512.9092947108542,512.9092947108543,248.28244469423302,0.0,0.0
55.226805085936306,100000000.0,513.0679169469615,513.0679169469615,248.44106693034024,0.0,0.0
55.226805085936306,100000000.0,513.4292879760852,513.4292879760853,248.802437959464,0.0,0.0
55.226805085936306,100000000.0,513.4355317379434,513.4355317379434,248.80868172132213,0.0,0.0
55.226805085936306,100000000.0,514.2667160007026,514.2667160007026,249.63986598408127,0.0,0.0
55.226805085936306,100000000.0,514.5531011500622,514.5531011500623,249.92625113344096,0.0,0.0
55.226805085936306,100000000.0,514.7568587608972,514.7568587608973,250.13000874427598,0.0,0.0
55.226805085936306,100000000.0,515.4636232537789,515.4636232537789,250.8367732371576,0.0,0.0
55.226805085936306,100000000.0,515.7635166519892,515.7635166519891,251.13666663536787,0.0,0.0
55.226805085936306,100000000.0,515.8291502488298,515.8291502488298,251.20230023220853,0.0,0.0
55.226805085936306,100000000.0,515.9716553012613,515.9716553012614,251.3448052846401,0.0,0.0
55.226805085936306,100000000.0,516.2148380469005,516.2148380469005,251.58798803027923,0.0,0.0
55.226805085936306,100000000.0,516.4645713068581,516.4645713068583,251.83772129023689,0.0,0.0
55.226805085936306,100000000.0,516.5024552409005,516.5024552409005,251.87560522427918,0.0,0.0
55.226805085936306,100000000.0,516.7774978026252,516.7774978026254,252.15064778600401,0.0,0.0
55.226805085936306,100000000.0,516.7871270691983,516.7871270691984,252.16027705257704,0.0,0.0
55.226805085936306,100000000.0,517.1046705718188,517.1046705718188,252.47782055519755,0.0,0.0
55.226805085936306,100000000.0,517.1504560826953,517.1504560826954,252.52360606607408,0.0,0.0
55.226805085936306,100000000.0,517.1778682111425,517.1778682111425,252.55101819452125,0.0,0.0
55.226805085936306,100000000.0,517.1794416177326,517.1794416177326,252.55259160111117,0.0,0.0
55.226805085936306,100000000.0,517.2011259108251,517.2011259108251,252.5742758942038,0.0,0.0
55.226805085936306,100000000.0,517.5172421857504,517.5172421857507,252.89039216912934,0.0,0.0
55.226805085936306,100000000.0,517.6008739977815,517.6008739977815,252.97402398116026,0.0,0.0
55.226805085936306,100000000.0,517.6913402856565,517.6913402856566,253.06449026903516,0.0,0.0
55.226805085936306,100000000.0,517.7355684961948,517.735568496195,253.10871847957367,0.0,0.0
55.226805085936306,100000000.0,517.9931546187187,517.9931546187187,253.36630460209744,0.0,0.0
55.226805085936306,100000000.0,518.1580896726376,518.1580896726379,253.53123965601645,0.0,0.0
55.226805085936306,100000000.0,518.1821324068791,518.1821324068791,253.5552823902578,0.0,0.0
55.226805085936306,100000000.0,518.352295282997,518.352295282997,253.72544526637586,0.0,0.0
55.226805085936306,100000000.0,518.4690673441229,518.4690673441231,253.84221732750171,0.0,0.0
55.226805085936306,100000000.0,518.5071078091036,518.5071078091036,253.8802577924822,0.0,0.0
55.226805085936306,100000000.0,518.705716589632,518.705716589632,254.0788665730107,0.0,0.0
55.226805085936306,100000000.0,518.7307669308848,518.7307669308847,254.10391691426346,0.0,0.0
55.226805085936306,100000000.0,518.9390038417902,518.9390038417903,254.31215382516893,0.0,0.0
55.226805085936306,100000000.0,518.9549075750681,518.9549075750682,254.32805755844694,0.0,0.0
55.226805085936306,100000000.0,519.1211772244071,519.1211772244071,254.49432720778586,0.0,0.0
55.226805085936306,100000000.0,519.4709041505238,519.4709041505239,254.84405413390246,0.0,0.0
27.613402542968153,100000000.0,-1.0,352.8960965007486,165.65731676417488,2.0,2.0
27.613402542968153,100000000.0,-1.0,298.9858750676571,142.48942762718306,3.0,3.0
27.613402542968153,100000000.0,-1.0,354.746237370622,172.2714486508719,2.0,2.0
27.613402542968153,100000000.0,-1.0,355.29309236525177,168.53943193192725,2.0,2.0
27.613402542968153,100000000.0,-1.0,301.6041223886086,148.48809047553254,3.0,3.0
27.613402542968153,100000000.0,-1.0,302.0904529163594,144.38128428139402,4.0,2.0
27.613402542968153,100000000.0,-1.0,302.7389100393543,141.46334396870245,3.0,3.0
27.613402542968153,100000000.0,-1.0,247.8315644978541,129.37886960564342,5.0,3.0
27.613402542968153,100000000.0,-1.0,303.29850190168946,151.9111816379105,3.0,3.0
27.613402542968153,100000000.0,-1.0,358.593135141819,173.39277163101664,2.0,2.0
27.613402542968153,100000000.0,-1.0,358.7338118147222,180.05639394880606,2.0,2.0
27.613402542968153,100000000.0,-1.0,303.5450405240451,150.98239792486538,3.0,3.0
27.613402542968153,100000000.0,-1.0,303.6623455869275,149.85208969883496,3.0,3.0
27.613402542968153,100000000.0,-1.0,303.85864396990104,140.9133571953278,3.0,3.0
27.613402542968153,100000000.0,-1.0,303.89607584711683,153.01408776249303,4.0,2.0
27.613402542968153,100000000.0,-1.0,304.08908712593535,146.2529942015066,3.0,3.0
27.613402542968153,100000000.0,-1.0,304.2499877749834,137.72453650861047,3.0,3.0
27.613402542968153,100000000.0,-1.0,359.77388791470804,177.23417427739338,2.0,2.0
27.613402542968153,100000000.0,-1.0,359.8066110643029,177.97515248838832,3.0,1.0
27.613402542968153,100000000.0,-1.0,249.94235754369402,128.9265967315775,4.0,4.0
27.613402542968153,100000000.0,-1.0,250.68479299571143,131.66259143639115,4.0,4.0
27.613402542968153,100000000.0,-1.0,306.48234900896944,154.24690437202963,3.0,3.0
27.613402542968153,100000000.0,-1.0,361.89312818725386,179.80964820539276,2.0,2.0
27.613402542968153,100000000.0,-1.0,306.9881559237004,159.05249257289836,3.0,3.0
27.613402542968153,100000000.0,-1.0,251.79310155843754,131.11184861690572,4.0,4.0
27.613402542968153,100000000.0,-1.0,307.0246673206185,154.84097249230288,4.0,2.0
27.613402542968153,100000000.0,-1.0,251.84118311106786,136.44921181963485,4.0,4.0
27.613402542968153,100000000.0,-1.0,362.5605364242825,185.67301894146084,2.0,2.0
27.613402542968153,100000000.0,-1.0,252.1952135704596,121.95424337073365,4.0,4.0
27.613402542968153,100000000.0,-1.0,307.48596623874846,161.17123940687443,3.0,3.0
27.613402542968153,100000000.0,-1.0,307.5223874110231,156.5215951459237,3.0,3.0
27.613402542968153,100000000.0,-1.0,362.7983738693438,163.58706824130576,2.0,2.0
27.613402542968153,100000000.0,-1.0,252.65903100247235,136.64084516230645,4.0,4.0
27.613402542968153,100000000.0,-1.0,308.2261424327286,142.73305600022354,3.0,3.0
27.613402542968153,100000000.0,-1.0,253.21349661540498,140.64046132456662,5.0,3.0
27.613402542968153,100000000.0,-1.0,363.68688332899757,183.20329273865997,2.0,2.0
27.613402542968153,100000000.0,-1.0,308.4710463628574,146.67957828940115,3.0,3.0
27.613402542968153,100000000.0,-1.0,363.8119270401431,178.34849792063162,2.0,2.0
27.613402542968153,100000000.0,-1.0,363.95210299587114,179.88813869765622,2.0,2.0
27.613402542968153,100000000.0,-1.0,308.7837554971409,149.35827854357984,3.0,3.0
27.613402542968153,100000000.0,-1.0,308.9802408301101,142.4547895637371,3.0,3.0
27.613402542968153,100000000.0,-1.0,309.02264435565576,164.55514230855786,4.0,2.0
27.613402542968153,100000000.0,-1.0,309.0566221058316,145.6740555304971,3.0,3.0
27.613402542968153,100000000.0,-1.0,364.3006177008927,181.76090406357812,2.0,2.0
27.613402542968153,100000000.0,-1.0,253.9916404006514,126.73790375218992,4.0,4.0
27.613402542968153,100000000.0,-1.0,254.07437095420846,139.8846421779395,4.0,4.0
27.613402542968153,100000000.0,-1.0,364.5515036674063,183.1919899243727,3.0,1.0
27.613402542968153,100000000.0,-1.0,309.36760049880814,147.70984500210477,3.0,3.0
27.613402542968153,100000000.0,-1.0,364.6806023580841,175.51389890652126,2.0,2.0
27.613402542968153,100000000.0,-1.0,309.4713936315744,156.169139587722,4.0,2.0
27.613402542968153,100000000.0,-1.0,254.27951683735856,125.83701160817705,4.0,4.0
27.613402542968153,100000000.0,-1.0,254.30552493124137,132.2528746885796,5.0,3.0
27.613402542968153,100000000.0,-1.0,254.31237238538796,138.8233083313393,4.0,4.0
27.613402542968153,100000000.0,-1.0,309.5836104437442,159.8662621766149,3.0,3.0
27.613402542968153,100000000.0,-1.0,254.39434493621476,121.85731276203798,4.0,4.0
27.613402542968153,100000000.0,-1.0,364.8505918331975,173.50359008467862,2.0,2.0
27.613402542968153,100000000.0,-1.0,254.75466207390392,134.07385277082466,4.0,4.0
27.613402542968153,100000000.0,-1.0,310.21618988239,156.59477046807717,4.0,2.0
27.613402542968153,100000000.0,-1.0,365.5887126050297,188.1235693084989,2.0,2.0
27.613402542968153,100000000.0,-1.0,310.470658315822,155.08328308394397,3.0,3.0
27.613402542968153,100000000.0,-1.0,365.72821281015433,186.42765230909447,2.0,2.0
27.613402542968153,100000000.0,-1.0,255.3268826907318,131.23708291855203,4.0,4.0
27.613402542968153,100000000.0,-1.0,310.68346250558733,156.85534592921599,3.0,3.0
27.613402542968153,100000000.0,-1.0,310.6962695236756,168.965332191894,4.0,2.0
27.613402542968153,100000000.0,-1.0,311.1171132870079,159.47944173664092,3.0,3.0
27.613402542968153,100000000.0,-1.0,311.37333436927463,153.30661434345978,3.0,3.0
27.613402542968153,100000000.0,-1.0,311.4457216262031,158.23986657509585,4.0,2.0
27.613402542968153,100000000.0,-1.0,256.24812741550727,139.53709414693523,4.0,4.0
27.613402542968153,100000000.0,-1.0,256.5960154610472,141.3450529143733,4.0,4.0
27.613402542968153,100000000.0,-1.0,311.89974797110585,162.44415220944876,3.0,3.0
27.613402542968153,100000000.0,-1.0,367.1981985253359,176.03309930194004,2.0,2.0
27.613402542968153,100000000.0,-1.0,256.8235385983108,131.23026534033534,5.0,3.0
27.613402542968153,100000000.0,-1.0,312.08420671503586,166.77945097391046,3.0,3.0
27.613402542968153,100000000.0,-1.0,367.38420975702115,182.57674458145735,3.0,1.0
27.613402542968153,100000000.0,-1.0,367.45193215886417,167.26815031476906,2.0,2.0
27.613402542968153,100000000.0,-1.0,312.3388786360652,156.83131117252287,3.0,3.0
27.613402542968153,100000000.0,-1.0,312.41551290587574,154.08833615394065,4.0,2.0
27.613402542968153,100000000.0,-1.0,257.2093580764236,129.34833328019891,4.0,4.0
27.613402542968153,100000000.0,-1.0,257.2732543678404,144.77542445502988,4.0,4.0
27.613402542968153,100000000.0,-1.0,367.76517625744543,182.35705267014487,2.0,2.0
27.613402542968153,100000000.0,-1.0,312.5791881269123,165.96780365883023,3.0,3.0
27.613402542968153,100000000.0,-1.0,257.622036578168,123.75685087017018,4.0,4.0
27.613402542968153,100000000.0,-1.0,257.64928139267295,145.62563497591012,4.0,4.0
27.613402542968153,100000000.0,-1.0,312.9046119880151,169.23699102157343,3.0,3.0
27.613402542968153,100000000.0,-1.0,257.83997152700516,128.42907271250513,4.0,4.0
27.613402542968153,100000000.0,-1.0,313.0998633585073,147.81802201389547,3.0,3.0
27.613402542968153,100000000.0,-1.0,313.21366573938207,160.40906073091622,3.0,3.0
27.613402542968153,100000000.0,-1.0,368.5297057166179,182.48921474375538,2.0,2.0
27.613402542968153,100000000.0,-1.0,258.19444567245654,131.9105214709356,5.0,3.0
27.613402542968153,100000000.0,-1.0,313.452323937158,159.44794532449907,3.0,3.0
27.613402542968153,100000000.0,-1.0,258.3420584289933,139.72650266138672,4.0,4.0
27.613402542968153,100000000.0,-1.0,313.6327980737266,154.8510231057763,4.0,2.0
27.613402542968153,100000000.0,-1.0,313.7102050970061,167.05664639973813,3.0,3.0
27.613402542968153,100000000.0,-1.0,258.56999911571,129.49405643538313,4.0,4.0
27.613402542968153,100000000.0,-1.0,313.8468908577475,166.32529470419203,3.0,3.0
27.613402542968153,100000000.0,-1.0,313.8609312191942,160.93593987361493,3.0,3.0
27.613402542968153,100000000.0,-1.0,203.41053169228644,116.7053442906844,5.0,5.0
27.613402542968153,100000000.0,-1.0,258.64709203601836,133.48216136243607,5.0,3.0
27.613402542968153,100000000.0,-1.0,258.66992953139163,130.02916908058816,4.0,4.0
27.613402542968153,100000000.0,-1.0,258.6771804964315,140.10081821775287,4.0,4.0
27.613402542968153,100000000.0,-1.0,424.5205374052082,205.65083006326216,1.0,1.0
27.613402542968153,100000000.0,-1.0,369.3623545450448,180.1117955625346,2.0,2.0
27.613402542968153,100000000.0,-1.0,259.03865511344156,140.65434848744096,4.0,4.0
27.613402542968153,100000000.0,-1.0,259.04832775883506,141.02161861028586,4.0,4.0
27.613402542968153,100000000.0,-1.0,314.390316615951,172.21162890124413,4.0,2.0
27.613402542968153,100000000.0,-1.0,259.1726735289588,135.38049521426043,4.0,4.0
